CGATS.17
ORIGINATOR	"Ergosoft AG"
FILE_DESCRIPTOR	""
CREATED	"02/06/26"
NUMBER_OF_FIELDS	9
BEGIN_DATA_FORMAT
SAMPLE_ID SAMPLE_NAME CMYK_C CMYK_M CMYK_Y CMYK_K LAB_L LAB_A LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	3401
BEGIN_DATA
215 "79S TM YELLOW STRIKE RW47WK" 0.999466 2.999924 84.000916 0.000000 91.299306 -4.398438 85.500000
216 "79X TM VEGAS GOLD RW47WK" 14.999619 19.000534 49.500267 3.999390 80.500496 4.398438 29.601563
217 "82U TM ORANGE RW47WK" 8.999771 83.500420 96.000610 1.499962 51.500725 60.101563 50.300781
218 "6DR TM PINK FIRE II RW47WK" 21.499962 71.999695 2.000458 0.999466 54.000153 46.800781 -12.699219
219 "03S TM BLACK RW47WK" 93.499657 0.000000 30.000763 94.999619 12.300298 -8.699219 -3.199219
220 "08Q TM PEWTER GREY RW47WK" 28.499275 19.000534 34.000153 34.399939 68.799878 0.800781 7.699219
221 "2AQ TM BROWN RW47WK" 28.999771 66.500343 83.999390 86.500343 18.199435 8.601563 11.300781
222 "79Y TM BRIGHT GOLD RW47WK" 0.000000 34.000153 94.000153 4.000916 77.399863 20.300781 77.800781
223 "87F TM BRIGHT CERAMIC RW47WK" 0.000000 53.499657 99.000534 2.000458 66.700237 37.601563 65.898438
224 "81F TM DESERT ORANGE RW47WK" 20.498970 71.000229 91.999695 35.500114 34.000153 33.000000 40.000000
225 "03T TM BLUE GREY RW47WK" 34.000153 24.499886 30.000763 8.499275 74.999619 1.000000 0.000000
226 "01P TM DK STEEL GREY RW47WK" 46.999313 38.500038 45.000381 38.500038 42.000458 1.000000 1.000000
227 "79V CLUB GOLD RW47WK" 24.499886 40.000000 66.500343 6.999313 76.000610 17.000000 54.000000
228 "2DH TM MEDIUM OLIVE RW47WK" 20.000000 5.999847 65.500877 68.499275 43.999390 -3.000000 25.000000
229 "44A TM TIDAL BLUE RW47WK" 78.500038 0.000000 26.999313 2.000458 57.000076 -39.000000 -17.000000
230 "44U SIGNAL BLUE RW47WK" 88.999771 28.999771 0.999466 11.999695 54.999619 -33.000000 -28.000000
231 "10A WHITE RW47W" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
232 "76I UNIVERSITY GOLD RW47WK" 0.000000 36.499580 100.000000 0.000000 76.000610 23.000000 79.000000
233 "48Y ITALY BLUE RW47WK" 86.500343 26.999313 9.201190 4.100099 50.099947 -19.398438 -40.699219
234 "10A WHITE NK711075" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
235 "00A BLACK NK711075" 90.000763 17.500572 34.099336 95.999084 13.499657 -10.000000 -4.500000
236 "06F ANTHRACITE NK711075" 66.099031 45.499351 48.500801 82.500954 19.800107 -3.000000 -1.199219
237 "01P DK STEEL GREY NK711075" 48.999771 40.099184 45.000381 36.600290 44.600595 0.398438 4.101563
238 "01V WOLF GREY NK711075" 32.500191 25.000381 26.599527 9.700160 68.799878 0.000000 1.000000
239 "20Q DARK CINDER NK711075" 28.099489 60.999466 80.000000 84.600595 19.200427 9.000000 12.699219
240 "2DH MEDIUM OLIVE NK711075" 22.999924 17.000076 65.000381 66.599527 40.599680 -2.601563 24.101563
241 "39Y GORGE GREEN NK711075" 85.999847 5.099565 89.500267 70.499733 26.599527 -25.300781 12.500000
242 "31W CLASSIC GREEN NK711075" 78.098726 10.000763 86.100557 30.000763 46.500343 -36.500000 23.699219
243 "41S COLLEGE NAVY NK711075" 98.500038 73.000687 25.999847 80.999466 14.599832 1.300781 -11.800781
244 "44A TIDAL BLUE NK711075" 82.999924 1.499962 30.000763 13.200580 55.800717 -39.800781 -17.800781
245 "45W BLUSTERY NK711075" 91.500725 0.000000 57.999542 19.600214 49.399557 -48.800781 0.699219
246 "4EV GAME ROYAL NK711075" 93.000687 58.500038 18.199435 6.999313 37.599756 -7.699219 -35.898438
247 "4EY VALOR BLUE NK711075" 59.101244 22.000458 2.000458 7.998779 62.400244 -9.101563 -30.800781
248 "4ES AERO BLUE NK711075" 90.000763 11.000229 19.499504 5.999847 54.200046 -37.500000 -30.800781
249 "56N FIELD PURPLE NK711075" 85.099565 85.999847 3.199817 11.599908 29.199664 20.300781 -38.199219
250 "65N UNIVERSITY RED NK711075" 5.600061 99.499504 77.000076 22.600137 40.999466 58.601563 32.199219
251 "66P DEEP MAROON NK711075" 54.000153 99.000534 69.001297 69.999237 18.100252 18.500000 6.300781
252 "69W TEAM CRIMSON NK711075" 18.001068 97.999542 76.501106 55.100328 28.099489 38.300781 20.199219
253 "69X TEAM MAROON NK711075" 25.499351 97.999542 62.099641 63.100633 23.999390 31.800781 12.800781
254 "66Z PINK FIRE II NK711075" 25.099565 73.099870 1.000992 0.000000 54.099336 47.199219 -14.699219
255 "79S YELLOW STRIKE NK711075" 0.000000 5.099565 81.100175 0.000000 91.299306 -0.199219 80.898438
256 "79W TEAM GOLD NK711075" 17.000076 22.099641 49.001297 3.100633 78.600748 3.898438 30.898438
257 "79Q SUNDOWN NK711075" 0.000000 34.000153 100.000000 2.400244 74.799725 22.300781 77.699219
258 "81F DESERT ORANGE NK711075" 19.000534 76.000610 92.100404 36.000610 38.399329 33.898438 32.699219
259 "89L TEAM ORANGE NK711075" 8.000305 87.000839 93.099870 0.000000 51.299306 60.898438 47.800781
260 "87F BRIGHT CERAMIC NK711075" 0.000000 57.599756 99.000534 2.099641 64.699779 41.101563 67.000000
261 "03T PEWTER GREY NK711075" 30.000763 27.600519 33.000687 24.499886 68.000305 1.000000 8.000000
262 "3EY PRO GREEN NK711075" 97.999542 3.100633 83.100633 86.999313 26.599527 -25.300781 12.500000
263 "10F TM WHITE NK711075" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
264 "03S TM BLACK NK711075" 90.000763 17.500572 34.099336 95.999084 13.499657 -10.000000 -4.500000
265 "05X TM ANTHRACITE NK711075" 66.099031 45.499351 48.500801 82.500954 19.800107 -3.000000 -1.199219
266 "01P T DARK STEEL GREY NK711075" 48.999771 40.099184 45.000381 36.600290 44.600595 0.398438 4.101563
267 "03T TM BLUE GREY NK711075" 32.500191 25.000381 26.599527 9.700160 68.799878 0.000000 1.000000
268 "2AQ TM BROWN NK711075" 28.099489 60.999466 80.000000 84.600595 19.200427 9.000000 12.699219
269 "31V TM DARK GREEN NK711075" 85.999847 5.099565 89.500267 70.499733 26.599527 -25.300781 12.500000
270 "3EM TM KELLY GREEN NK711075" 78.098726 10.000763 86.100557 30.000763 46.500343 -36.500000 23.699219
271 "43V TM NAVY NK711075" 98.500038 73.000687 25.999847 80.999466 14.599832 1.300781 -11.800781
272 "44A TM TIDAL BLUE NK711075" 82.999924 1.499962 30.000763 13.200580 55.800717 -39.800781 -17.800781
273 "45W TM BLUSTERY NK711075" 91.500725 0.000000 57.999542 19.600214 49.399557 -48.800781 0.699219
274 "49V TM ROYAL NK711075" 93.000687 58.500038 18.199435 6.999313 37.599756 -7.699219 -35.898438
275 "4CV TM LIGHT BLUE NK711075" 59.101244 22.000458 2.000458 7.998779 62.400244 -9.101563 -30.800781
276 "4ES TM AERO BLUE NK711075" 90.000763 11.000229 19.499504 5.999847 54.200046 -37.500000 -30.800781
277 "52V TM PURPLE NK711075" 85.099565 85.999847 3.199817 11.599908 29.199664 20.300781 -38.199219
278 "64V TM SCARLET NK711075" 5.600061 99.499504 77.000076 22.600137 40.999466 58.601563 32.199219
279 "67Y TM DARK MAROON NK711075" 54.000153 99.000534 69.001297 69.999237 18.100252 18.500000 6.300781
280 "69W TM CRIMSON NK711075" 18.001068 97.999542 76.501106 55.100328 28.099489 38.300781 20.199219
281 "69Y TM CARDINAL NK711075" 25.499351 97.999542 62.099641 63.100633 23.999390 31.800781 12.800781
282 "6DR TM PINK FIRE II NK711075" 25.099565 73.099870 1.000992 0.000000 54.099336 47.199219 -14.699219
283 "79S TM YELLOW STRIKE NK711075" 0.000000 5.099565 81.100175 0.000000 91.299306 -0.199219 80.898438
284 "79X TM VEGAS GOLD NK711075" 17.000076 22.099641 49.001297 3.100633 78.600748 3.898438 30.898438
285 "79Y TM BRIGHT GOLD NK711075" 0.000000 34.000153 100.000000 2.400244 74.799725 22.300781 77.699219
286 "81F TM DESERT ORANGE NK711075" 19.000534 76.000610 92.100404 36.000610 38.399329 33.898438 32.699219
287 "82U TM ORANGE NK711075" 8.000305 87.000839 93.099870 0.000000 51.299306 60.898438 47.800781
288 "87F TM BRIGHT CERAMIC NK711075" 0.000000 57.599756 99.000534 2.099641 64.699779 41.101563 67.000000
289 "03T TM PEWTER GREY NK711075" 30.000763 27.600519 33.000687 24.499886 68.000305 1.000000 8.000000
290 "2DH TM MEDIUM OLIVE NK711075" 22.999924 17.000076 65.000381 66.599527 40.599680 -2.601563 24.101563
291 "10A WHITE NK711075(2)" 0.000000 0.000000 0.000000 0.000000 100.000000 0.000000 0.000000
292 "10F TM WHITE H3319" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
293 "00A BLACK H3319" 88.999771 0.000000 50.000763 97.000076 13.600366 -10.500000 -4.500000
294 "06F ANTHRACITE H3319" 65.000381 40.999466 53.000687 83.999390 23.999390 -4.101563 2.199219
295 "01V WOLF GREY H3319" 34.999619 26.500343 30.499733 6.999313 70.800336 0.300781 2.199219
296 "01P DARK STEEL GREY H3319" 51.000229 42.499428 48.999771 42.000458 45.299458 1.000000 3.898438
297 "08Q PEWTER GREY H3319" 23.999390 20.999466 31.000229 28.999771 66.599527 -0.699219 7.800781
298 "20Q DARK CINDER H3319" 20.000000 68.000305 86.999313 91.000229 21.100175 11.898438 14.101563
299 "39Y GORGE GREEN H3319" 90.000763 6.999313 94.000153 73.000687 25.600061 -24.300781 11.699219
300 "31W CLASSIC GREEN H3319" 87.499809 10.000763 90.000763 27.100023 46.700237 -38.300781 23.101563
301 "2DH MEDIUM OLIVE H3319" 36.000610 16.000610 71.999695 77.000076 40.599680 -2.601563 24.101563
302 "41S COLLEGE NAVY H3319" 100.000000 77.000076 22.000458 82.499428 14.300755 1.300781 -11.398438
303 "45W BLUSTERY H3319" 93.000687 0.000000 60.999466 10.000763 49.100481 -49.398438 0.300781
304 "4EV GAME ROYAL H3319" 97.000076 62.000458 5.999847 14.000153 35.700008 -6.601563 -37.800781
305 "4EY VALOR BLUE H3319" 62.999924 23.999390 2.999924 10.000763 63.399710 -9.800781 -29.199219
306 "44A TIDAL BLUE H3319" 86.999313 0.000000 37.999542 0.000000 57.099260 -40.398438 -18.398438
307 "4ES AERO BLUE H3319" 94.000153 8.000305 17.999542 6.999313 51.799802 -38.898438 -34.300781
308 "56N FIELD PURPLE H3319" 91.000229 90.499733 2.000458 11.999695 28.099489 19.699219 -38.199219
309 "65N UNIVERSITY RED H3319" 6.999313 100.000000 82.000458 20.999466 40.700389 58.101563 31.500000
310 "66P DEEP MAROON H3319" 42.999924 100.000000 71.999695 77.000076 18.699931 19.800781 7.199219
311 "69W CRIMSON H3319" 11.999695 97.999542 80.000000 54.999619 29.199664 40.300781 21.398438
312 "69X TEAM MAROON H3319" 30.000763 100.000000 68.999771 65.000381 24.899672 33.601563 14.699219
313 "66Z PINK FIRE II H3319" 25.999847 80.999466 2.999924 0.000000 52.100404 50.601563 -13.500000
314 "79W TEAM GOLD H3319" 16.000610 20.000000 48.000305 3.999390 78.199435 3.300781 28.898438
315 "79S YELLOW STRIKE H3319" 0.000000 4.499886 85.000381 0.000000 92.599374 -2.101563 82.300781
316 "79Q SUNDOWN H3319" 0.000000 37.000076 100.000000 2.999924 75.800717 20.699219 78.800781
317 "81F DESERT ORANGE H3319" 22.000458 77.999542 94.500649 31.500725 40.599680 32.199219 33.699219
318 "89L TEAM ORANGE H3319" 10.000763 88.000305 100.000000 0.000000 50.899519 62.800781 48.300781
319 "87F BRIGHT CERAMIC H3319" 0.000000 57.000076 100.000000 0.000000 66.100557 38.500000 68.398438
320 "10F TM WHITE H3319(2)" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
321 "03S TM BLACK H3319" 88.999771 0.000000 50.000763 97.000076 13.600366 -10.500000 -4.500000
322 "05X TM ANTHRACITE H3319" 65.000381 40.999466 53.000687 83.999390 23.999390 -4.101563 2.199219
323 "03T TM BLUE GREY H3319" 34.999619 26.500343 30.499733 6.999313 70.800336 0.300781 2.199219
324 "01P TM DARK STEEL GREY H3319" 51.000229 42.499428 48.999771 42.000458 45.299458 1.000000 3.898438
325 "08Q TM PEWTER GREY H3319" 23.999390 20.999466 31.000229 28.999771 66.599527 -0.699219 7.800781
326 "2AQ TM BROWN H3319" 20.000000 68.000305 86.999313 91.000229 21.100175 11.898438 14.101563
327 "31V TM DARK GREEN H3319" 90.000763 6.999313 94.000153 73.000687 25.600061 -24.300781 11.699219
328 "3EM TM KELLY GREEN H3319" 87.499809 10.000763 90.000763 27.100023 46.700237 -38.300781 23.101563
329 "2DH TM MEDIUM OLIVE H3319" 36.000610 16.000610 71.999695 77.000076 40.599680 -2.601563 24.101563
330 "43V TM NAVY H3319" 100.000000 77.000076 22.000458 82.499428 14.300755 1.300781 -11.398438
331 "45W TM BLUSTERY H3319" 93.000687 0.000000 60.999466 10.000763 49.100481 -49.398438 0.300781
332 "49V TM ROYAL H3319" 97.000076 62.000458 5.999847 14.000153 35.700008 -6.601563 -37.800781
333 "4CV TM LIGHT BLUE H3319" 62.999924 23.999390 2.999924 10.000763 63.399710 -9.800781 -29.199219
334 "44A TIDAL BLUE H3319(2)" 86.999313 0.000000 37.999542 0.000000 57.099260 -40.398438 -18.398438
335 "4ES TM AERO BLUE H3319" 94.000153 8.000305 17.999542 6.999313 51.799802 -38.898438 -34.300781
336 "52V TM PURPLE H3319" 91.000229 90.499733 2.000458 11.999695 28.099489 19.699219 -38.199219
337 "64V TM SCARLET H3319" 6.999313 100.000000 82.000458 20.999466 40.700389 58.101563 31.500000
338 "67Y TM DARK MAROON H3319" 42.999924 100.000000 71.999695 77.000076 18.699931 19.800781 7.199219
339 "69W TM CRIMSON H3319" 11.999695 97.999542 80.000000 54.999619 29.199664 40.300781 21.398438
340 "69Y TM CARDINAL H3319" 30.000763 100.000000 68.999771 65.000381 24.899672 33.601563 14.699219
341 "6DR TM PINK FIRE II H3319" 25.999847 80.999466 2.999924 0.000000 52.100404 50.601563 -13.500000
342 "79X TM VEGAS GOLD H3319" 16.000610 20.000000 48.000305 3.999390 78.199435 3.300781 28.898438
343 "79S TM YELLOW STRIKE H3319" 0.000000 4.499886 85.000381 0.000000 92.599374 -2.101563 82.300781
344 "79Y TM BRIGHT GOLD H3319" 0.000000 37.000076 100.000000 2.999924 75.800717 20.699219 78.800781
345 "81F TM DESERT ORANGE H3319" 22.000458 77.999542 94.500649 31.500725 40.599680 32.199219 33.699219
346 "82U TM ORANGE H3319" 10.000763 88.000305 100.000000 0.000000 50.899519 62.800781 48.300781
347 "87F TM BRIGHT CERAMIC H3319" 0.000000 57.000076 100.000000 0.000000 66.100557 38.500000 68.398438
348 "10A WHITE" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
349 "00A BLACK NK1028203" 97.000076 16.000610 25.999847 97.999542 13.699550 -10.601563 -4.500000
350 "01V WOLF GREY NK1028203" 31.999695 23.700313 26.500343 10.499733 70.099947 0.601563 2.601563
351 "01P DK STEEL GREY NK1028203" 44.499886 36.499580 42.499428 49.500267 45.299458 1.000000 3.898438
352 "20Q DARK CINDER NK1028203" 26.100557 66.999313 82.999924 88.999771 19.400320 8.500000 12.898438
353 "39Y GORGE GREEN NK1028203" 87.800412 2.000458 86.999313 70.000763 27.800412 -25.898438 13.000000
354 "2DH MEDIUM OLIVE NK1028203" 25.499351 27.499809 74.900435 72.500191 41.399252 -3.101563 25.000000
355 "41S COLLEGE NAVY NK1028203" 100.000000 80.000000 25.000381 81.499962 14.900435 0.398438 -11.898438
356 "45W BLUSTERY NK1028203" 93.000687 0.000000 59.009689 10.499733 50.899519 -45.300781 -0.601563
357 "4EV GAME ROYAL NK1028203" 95.500114 62.000458 13.200580 6.999313 37.700465 -7.398438 -36.398438
358 "4EY VALOR BLUE NK1028203" 56.000610 20.999466 5.000381 0.000000 68.200198 -8.101563 -26.300781
359 "4ES AERO BLUE NK1028203" 92.500191 11.000229 22.999924 5.200275 53.499657 -36.000000 -30.500000
360 "44A TIDAL BLUE NK1028203" 85.409323 0.000000 33.499657 5.099565 62.200351 -38.199219 -19.300781
361 "56N FIELD PURPLE NK1028203" 88.000305 87.499809 0.999466 13.099870 29.900053 20.699219 -37.601563
362 "65N UNIVERSITY RED NK1028203" 7.299916 99.000534 82.800031 14.000153 39.800107 56.699219 30.601563
363 "66P DEEP MAROON NK1028203" 49.199664 100.000000 70.000763 77.999542 18.100252 18.500000 6.300781
364 "69W TM CRIMSON NK1028203" 5.900664 94.000153 79.499504 54.000153 28.000305 38.500000 20.898438
365 "69X TEAM MAROON NK1028203" 20.000000 99.200427 68.000305 66.100557 23.300526 30.601563 12.398438
366 "66Z PINK FIRE II NK1028203" 22.000458 76.000610 2.000458 0.000000 54.900435 48.601563 -13.398438
367 "79W TEAM GOLD NK1028203" 14.000153 20.999466 50.099947 0.000000 79.499504 3.800781 29.800781
368 "79S YELLOW STRIKE NK1028203" 0.000000 5.000381 83.100633 0.000000 92.599374 -2.101563 82.300781
369 "79Q SUNDOWN NK1028203" 0.000000 39.000534 99.000534 0.000000 75.800717 20.699219 78.800781
370 "81F DESERT ORANGE NK1028203" 20.999466 80.000000 93.499657 31.500725 40.300603 30.800781 33.699219
371 "89L TEAM ORANGE NK1028203" 0.000000 90.000763 94.000153 0.000000 51.700618 58.898438 49.000000
372 "87F BRIGHT CERAMIC NK1028203" 0.000000 62.999924 99.000534 0.000000 66.100557 38.500000 68.398438
373 "76I University Gold NK1028203" 0.000000 37.000076 96.000610 0.000000 75.800717 22.800781 78.699219
374 "77C Gold NK1028203" 0.000000 32.500191 97.999542 0.000000 78.300145 17.800781 65.601563
375 "78H Amarillo NK1028203" 0.000000 28.000305 99.000534 0.000000 82.200351 12.601563 82.000000
376 "52M New Orchid NK1028203" 95.030137 91.999695 11.000229 38.199435 20.199893 12.601563 -24.300781
377 "89M Uni Orange NK1028203" 6.199741 85.000381 93.499657 10.000763 50.400549 44.800781 49.398438
378 "89N Brilliant Orange NK1028203" 0.000000 80.999466 97.000076 0.000000 64.600595 42.398438 66.898438
379 "3EY Pro Green NK1028203" 80.700389 30.200656 78.199435 80.000000 20.500496 -19.601563 6.199219
380 "44U Signal Blue NK1028203" 88.999771 37.000076 11.000229 4.199283 44.499886 -16.601563 -42.699219
381 "48Y Italy Blue NK1028203" 86.999313 28.999771 9.599451 4.100099 50.099947 -19.398438 -40.699219
382 "4LB Gym Blue NK1028203" 96.000610 63.500420 39.000534 21.499962 30.899519 -11.601563 -20.800781
383 "31W CLASSIC GREEN NK1028203" 82.000458 3.999390 88.000305 23.999390 48.299382 -35.101563 24.398438
384 "06F ANTHRACITE NK1028203" 67.499809 42.000458 47.499809 84.499886 22.800031 -2.601563 0.300781
385 "10A WHITE NK710142" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
386 "00A BLACK NK710142" 97.000076 43.999390 14.999619 100.000000 13.600366 -10.300781 -4.500000
387 "06F ANTHRACITE NK710142" 73.000687 51.999695 51.999695 85.999847 20.000000 -2.500000 -0.898438
388 "01P DARK STEEL GREY NK710142" 54.500649 47.499809 50.499733 34.999619 45.299458 1.000000 3.898438
389 "01V WOLF GREY NK710142" 36.000610 28.000305 30.000763 10.499733 68.799878 0.000000 1.000000
390 "20Q DARK CINDER NK710142" 25.000381 69.500267 85.499351 89.500267 19.200427 9.000000 12.699219
391 "39Y GORGE GREEN NK710142" 90.499733 13.000687 91.999695 75.500114 26.599527 -25.300781 12.500000
392 "31W CLASSIC GREEN NK710142" 81.499962 14.999619 85.999847 30.000763 46.199741 -37.101563 23.199219
393 "2DH MEDIUM OLIVE NK710142" 14.999619 11.999695 66.500343 73.499657 41.899748 -3.101563 23.300781
394 "41S COLLEGE NAVY NK710142" 100.000000 74.999619 10.000763 83.999390 14.700542 1.000000 -11.800781
395 "45W BLUSTERY NK710142" 94.500649 0.000000 62.499428 6.999313 49.399557 -48.800781 0.699219
396 "4EV GAME ROYAL NK710142" 95.500114 60.000000 19.000534 5.999847 37.599756 -7.699219 -35.898438
397 "4EY VALOR BLUE NK710142" 63.999390 25.999847 3.999390 3.999390 62.400244 -8.898438 -31.398438
398 "4ES AERO BLUE NK710142" 93.000687 13.000687 22.499428 2.999924 54.200046 -37.500000 -30.800781
399 "44A TIDAL BLUE NK710142" 87.499809 0.000000 33.499657 10.000763 55.800717 -39.800781 -17.800781
400 "56N FIELD PURPLE NK710142" 86.999313 88.999771 0.999466 14.999619 29.599451 21.300781 -37.601563
401 "65N UNI RED NK710142" 5.999847 100.000000 79.000534 26.999313 40.100710 57.199219 30.800781
402 "66P DEEP MAROON NK710142" 51.999695 100.000000 71.000229 77.000076 18.100252 18.500000 6.300781
403 "69W TM CRIMSON NK710142" 19.499504 100.000000 80.000000 62.000458 27.800412 37.699219 19.898438
404 "69X TEAM MAROON NK710142" 22.999924 94.000153 64.499886 71.000229 23.300526 30.601563 12.398438
405 "66Z PINK FIRE NK710142" 22.499428 77.000076 0.000000 0.000000 54.900435 48.601563 -13.398438
406 "79S YELLOW STRIKE NK710142" 0.000000 5.999847 86.100557 0.000000 91.299306 -0.199219 80.898438
407 "79W TEAM GOLD NK710142" 15.500114 24.499886 54.500649 5.499351 78.100252 4.601563 31.500000
408 "79Q SUNDOWN NK710142" 0.000000 37.500572 99.000534 0.999466 74.799725 22.300781 77.699219
409 "81F DESERT ORANGE NK710142" 19.000534 78.500038 94.500649 42.499428 38.600748 31.800781 33.300781
410 "89L TEAM ORANGE NK710142" 6.500343 91.999695 95.500114 0.100710 51.000229 61.601563 47.000000
411 "87F BRIGHT CERAMIC NK710142" 0.000000 58.500038 100.000000 0.000000 66.100557 38.500000 68.398438
412 "79V CLUB GOLD NK710142" 17.000076 38.500038 68.499275 20.000000 76.000610 17.000000 54.000000
413 "48Y ITALY BLUE NK710142" 90.000763 28.999771 8.499275 6.999313 50.000763 -19.000000 -40.601563
414 "6DL GYM RED NK71042" 11.999695 100.000000 77.999542 57.999542 31.000229 49.000000 43.000000
415 "78H AMARILLO NK710142" 0.000000 26.900130 100.000000 0.000000 82.000458 13.000000 82.000000
416 "3EY PRO GREEN NK710142" 96.000610 3.100633 90.000763 88.900587 25.000381 -24.000000 12.000000
417 "10F TM WHITE NK710142" 0.000000 0.000000 0.000000 0.000000 100.000000 0.500000 0.500000
418 "03S TM BLACK NK710142" 97.000076 43.999390 14.999619 100.000000 13.600366 -10.300781 -4.500000
419 "05X TM ANTHRACITE NK710142" 73.000687 51.999695 51.999695 85.999847 20.000000 -2.500000 -0.898438
420 "01P TM DARK STEEL GREY NK710142" 54.500649 47.499809 50.499733 34.999619 45.299458 1.000000 3.898438
421 "03T TM BLUE GREY NK710142" 36.000610 28.000305 30.000763 10.499733 68.799878 0.000000 1.000000
422 "2AQ TM BROWN NK710142" 25.000381 69.500267 85.499351 89.500267 19.200427 9.000000 12.699219
423 "31V TM DARK GREEN NK710142" 90.499733 13.000687 91.999695 75.500114 26.599527 -25.300781 12.500000
424 "3EM TM KELLY GREEN NK710142" 81.499962 14.999619 85.999847 30.000763 46.199741 -37.101563 23.199219
425 "2DH TM MEDIUM OLIVE NK710142" 14.999619 11.999695 66.500343 73.499657 41.899748 -3.101563 23.300781
426 "43V TM NAVY NK710142" 100.000000 74.999619 10.000763 83.999390 14.700542 1.000000 -11.800781
427 "45W TM BLUSTERY NK710142" 94.500649 0.000000 62.499428 6.999313 49.399557 -48.800781 0.699219
428 "49V TM ROYAL NK710142" 95.500114 60.000000 19.000534 5.999847 37.599756 -7.699219 -35.898438
429 "4CV TM LIGHT BLUE NK710142" 63.999390 25.999847 3.999390 3.999390 62.400244 -8.898438 -31.398438
430 "4ES TM AERO BLUE NK710142" 93.000687 13.000687 22.499428 2.999924 54.200046 -37.500000 -30.800781
431 "44A TM TIDAL BLUE NK710142" 87.499809 0.000000 33.499657 10.000763 55.800717 -39.800781 -17.800781
432 "52V TM PURPLE NK710142" 86.999313 88.999771 0.999466 14.999619 29.599451 21.300781 -37.601563
433 "64V TM SCARLET NK710142" 5.999847 100.000000 79.000534 26.999313 40.100710 57.199219 30.800781
434 "67Y TM DARK MAROON NK710142" 51.999695 100.000000 71.000229 77.000076 18.100252 18.500000 6.300781
435 "69W TM CRIMSON NK710142(2)" 19.499504 100.000000 80.000000 62.000458 27.800412 37.699219 19.898438
436 "69Y TM CARDINAL NK710142" 22.999924 94.000153 64.499886 71.000229 23.300526 30.601563 12.398438
437 "6DR TM PINK FIRE NK710142" 22.499428 77.000076 0.000000 0.000000 54.900435 48.601563 -13.398438
438 "79S TM YELLOW STRIKE NK710142" 0.000000 5.999847 86.100557 0.000000 91.299306 -0.199219 80.898438
439 "79X TM VEGAS GOLD NK710142" 15.500114 24.499886 54.500649 5.499351 78.100252 4.601563 31.500000
440 "79Y TM BRIGHT GOLD NK710142" 0.000000 37.500572 99.000534 0.999466 74.799725 22.300781 77.699219
441 "81F TM DESERT ORANGE NK710142" 19.000534 78.500038 94.500649 42.499428 38.600748 31.800781 33.300781
442 "82U TM ORANGE NK710142" 6.500343 91.999695 95.500114 0.100710 51.000229 61.601563 47.000000
443 "87F TM BRIGHT CERAMIC NK710142" 0.000000 58.500038 100.000000 0.000000 66.100557 38.500000 68.398438
444 "79V CLUB GOLD NK710142(2)" 17.000076 38.500038 68.499275 20.000000 76.000610 17.000000 54.000000
445 "48Y ITALY BLUE NK710142(2)" 90.000763 28.999771 8.499275 6.999313 31.000229 49.000000 43.000000
446 "6DL GYM RED NK71042(2)" 11.999695 100.000000 77.999542 57.999542 31.000229 49.000000 43.000000
447 "78H AMARILLO NK710142(2)" 0.000000 26.900130 100.000000 0.000000 82.000458 13.000000 82.000000
